id,state,city,title,address
584392,上海市,上海市,味千拉面(瑞虹店),虹口区临平路123号1层32单元
1303909,山东省,青岛市,味千拉面（山东青岛城阳文阳路宝龙店）,山东省青岛市城阳区文阳路269号城阳宝龙广场一楼
3176327,黑龙江省,哈尔滨市,味千拉面（哈西大街店）,哈尔滨市南岗区哈西大街299号西城红场5层F5015
1304489,浙江省,温州市,味千拉面（乐清南虹店）,乐清市乐成镇伯乐东路666号一层1012-3号店铺
1301928,江苏省,苏州市,味千拉面(苏州格瑞印象城店),苏州市工业园区现代大道1669号印象城一楼
1301927,江苏省,苏州市,味千拉面(太仓万达店),太仓市上海东路188号万达广场三楼3022B
1302257,云南省,昆明市,味千拉面(昆明大都摩天店),云南省昆明市官渡区彩云北路3567号单元4层
1303979,辽宁省,沈阳市,味千拉面(沈阳滂江街店),沈阳市大东区滂江街22号（龙之梦购物中心负一层）
1561549,广东省,东莞市,味千拉面(东莞财富广场餐厅),"广东省东莞市鸿福路中环财富广场首层,二层"
584442,上海市,上海市,味千拉面(秀沿路分店),浦东新区康桥镇秀沿路1132号--1180号一楼57号商铺
1303975,辽宁省,沈阳市,味千拉面(沈阳文化路店),沈阳市沈河区文化路81号F603B-F605A
1405151,上海市,上海市,味千拉面(荣乐西路店),荣乐西路860号1层F1-33/34A室
96283,江苏省,南京市,味千拉面(南京新世界百货店),南京市珠江路88号新世界百货一楼
96281,江苏省,南京市,味千拉面(南京新百店),南京市中山南路3号新百商场负一层
1303099,安徽省,马鞍山市,味千拉面(马鞍山第一八百伴分店),马鞍山市湖东中路八佰伴一层
1301926,江苏省,苏州市,味千拉面(苏州观前街店),苏州市观前街211号航天大厦二楼
1301925,江苏省,苏州市,味千拉面(苏州北局店),苏州市平江区北局9号大光明影城1、2楼
1561576,上海市,上海市,味千拉面（上海淀山湖大道分店）,上海市青浦区淀山湖大道152弄102号-1室
1561577,上海市,上海市,味千拉面(上海崇明八一路店),崇明县八一路206号002单元1层
1561571,上海市,上海市,味千拉面(上海水产路分店),宝山区水产路2599号地上一层2184F1F0020号铺位
1561555,北京市,北京市,味千拉面(大兴龙湖),北京市大兴区新源大街与永大路交汇处龙湖北京大兴天街购物中心L3层L3-11b
1561550,广东省,东莞市,味千拉面(东莞鸿福路分店),东莞市南城区第一国际3期汇一城首层119铺
1301945,江苏省,扬州市,味千拉面(扬州京华城路店),扬州市京华城路168号京华城商城一楼
644059,上海市,上海市,味千拉面（大渡河路分店）,普陀区大渡河路196号1层107A室
1174303,北京市,北京市,味千拉面(双井店),北京市朝阳区东三环中路65号楼地下一层-103内B02-3
1308865,福建省,福州市,味千拉面(福州市鼓楼区五四路分店),福州市鼓楼区126号王府井百货第负一层156平米商铺
649185,浙江省,杭州市,味千拉面(杭州EAC店),杭州市西湖区教工路26号世贸丽晶城欧美中心2号楼G区109
304873,四川省,成都市,味千拉面(成都苏宁店),成都高新区南部园区天府大道北段苏宁广场一楼
1308836,江西省,南昌市,味千拉面(南昌嘉信茂广场分店),南昌市青云谱区解放西路81-83号二层
1561559,广东省,湛江市,味千拉面(湛江鼎盛广场分店),广东省湛江市霞山区人民大道南路116号鼎盛广场购物中心负一层
1303856,黑龙江省,哈尔滨市,味千拉面(哈尔滨中央大街店),黑龙江省哈尔滨市道里区中央大街66号
584433,上海市,上海市,味千拉面(国定路分店),杨浦区国定路315、319、321、333号F102
1248262,广东省,广州市,味千拉面(广州天娱店),广州市天河区天河路621-625号三楼3F-2号商铺
1301944,江苏省,无锡市,味千拉面(宜兴万达店),宜兴市东虹路万达广场三楼
